Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Avg_Pre,Max_Cal,Avg_Cal,Max_Raw_Pre,Avg_Raw_Pre,Max_STD_Raw_Pre,Avg_STD_Raw_Pre,W0_std,W1_std,W2_std,W3_std,W4_std,W0_dif,W1_dif,W2_dif,W3_dif,W4_dif,RMSE_dif,MaxRSE_dif,Cause_no
20240512204700-20240512233046,20240504000000-20240507000000,2024-05-12 23:28:46,VALCCG:D03_L09:PRES,2.04e-01,1.00e-02,1.14e+03,2.128e-12,9.72e-01,4.31e-02,2.13e-12,1.77e-13,1.31e-08,5.83e-10,0.00e+00,0.00e+00,4.06e-13,2.75e+01,1.63e-12,9.59e-14,0.00e+00,1.11e+00,2.15e-01,4.75e-12,4.95e-03,0.00e+00,8.54e-02,4.81e-01,0.00e+00
20240512204700-20240512233046,20240504000000-20240507000000,2024-05-12 23:28:46,VALCCG:D03_L20:PRES,2.19e-01,1.00e-02,1.14e+03,2.128e-12,9.83e-01,5.32e-02,2.13e-12,1.77e-13,2.29e-08,1.24e-09,0.00e+00,0.00e+00,4.06e-13,2.75e+01,1.63e-12,9.59e-14,0.00e+00,1.18e+00,1.75e-01,1.29e-11,1.02e-09,0.00e+00,7.82e-02,3.06e-01,0.00e+00
20240512204700-20240512233046,20240504000000-20240507000000,2024-05-12 23:28:46,VALCCG:D06_L01:PRES,2.34e-01,1.00e-02,1.14e+03,2.128e-12,9.32e-01,6.37e-02,2.13e-12,1.77e-13,1.66e-08,1.14e-09,1.31e-08,6.07e-11,4.06e-13,2.75e+01,1.63e-12,9.59e-14,0.00e+00,1.16e+00,1.37e-01,9.72e-07,1.16e-06,0.00e+00,8.72e-02,3.28e-01,0.00e+00
20240512204700-20240512233046,20240504000000-20240507000000,2024-05-12 23:28:46,VALCCG:D06_L09:PRES,2.35e-01,1.00e-02,1.14e+03,2.128e-12,9.19e-01,6.42e-02,2.13e-12,1.77e-13,1.46e-08,1.02e-09,1.28e-08,4.50e-11,4.06e-13,2.75e+01,1.63e-12,9.59e-14,0.00e+00,1.08e+00,1.28e-01,8.24e-09,2.57e-09,0.00e+00,9.21e-02,3.73e-01,0.00e+00
20240512204700-20240512233046,20240504000000-20240507000000,2024-05-12 23:28:46,VALCCG:D06_L19:PRES,2.34e-01,1.00e-02,1.14e+03,2.128e-12,9.86e-01,5.72e-02,2.13e-12,1.77e-13,1.30e-08,7.55e-10,0.00e+00,0.00e+00,4.06e-13,2.75e+01,1.63e-12,9.59e-14,0.00e+00,1.21e+00,1.63e-01,6.65e-11,1.26e-13,0.00e+00,9.59e-02,4.67e-01,0.00e+00
20240512204700-20240512233046,20240504000000-20240507000000,2024-05-12 23:28:46,VALCCG:D11_L12:PRES,2.95e-01,3.42e-02,1.14e+03,9.772e-01,1.04e+00,9.60e-02,4.75e-02,2.18e-03,1.99e-08,1.83e-09,1.21e-08,1.46e-11,5.44e-14,2.75e+01,4.75e-02,4.25e-11,0.00e+00,1.32e+00,1.00e-01,5.14e-08,1.46e-09,0.00e+00,1.06e-01,3.24e-01,0.00e+00
20240512204700-20240512233046,20240504000000-20240507000000,2024-05-12 23:28:46,VALCCG:D12_L09:PRES,2.71e-01,1.00e-02,1.14e+03,2.128e-12,1.06e+00,7.37e-02,2.13e-12,1.77e-13,1.57e-08,1.09e-09,0.00e+00,0.00e+00,4.06e-13,2.75e+01,1.63e-12,9.59e-14,0.00e+00,1.24e+00,1.28e-01,2.79e-13,4.94e-10,0.00e+00,1.07e-01,4.10e-01,0.00e+00
20240512204700-20240512233046,20240504000000-20240507000000,2024-05-12 23:28:46,VALCCG:D12_L22:PRES,2.65e-01,1.00e-02,1.14e+03,2.128e-12,1.01e+00,7.22e-02,2.13e-12,1.77e-13,1.54e-08,1.10e-09,0.00e+00,0.00e+00,4.06e-13,2.75e+01,1.63e-12,9.59e-14,0.00e+00,1.20e+00,1.26e-01,7.06e-13,2.94e-10,0.00e+00,1.06e-01,4.14e-01,0.00e+00
20240512235700-20240513011158,20240505000000-20240508000000,2024-05-13 01:09:58,VALCCG:D01_L09:PRES,1.79e-01,1.00e-02,1.14e+03,1.450e-12,9.83e-01,3.26e-02,1.45e-12,1.51e-13,1.24e-08,4.12e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.07e+00,3.47e-01,7.37e-15,9.72e-04,0.00e+00,7.02e-02,4.36e-01,0.00e+00
20240512235700-20240513011158,20240505000000-20240508000000,2024-05-13 01:09:58,VALCCG:D03_L01:PRES,2.20e-01,1.00e-02,1.14e+03,1.450e-12,1.06e+00,4.91e-02,1.45e-12,1.51e-13,1.43e-08,6.61e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.18e+00,2.30e-01,1.82e-08,6.97e-03,0.00e+00,8.19e-02,4.09e-01,0.00e+00
20240512235700-20240513011158,20240505000000-20240508000000,2024-05-13 01:09:58,VALCCG:D03_L04:PRES,1.38e-01,1.00e-02,1.14e+03,1.450e-12,1.07e+00,1.78e-02,1.45e-12,1.51e-13,1.27e-08,2.12e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.07e+00,5.67e+01,7.42e-14,8.31e-15,0.00e+00,1.00e-02,3.31e-14,0.00e+00
20240512235700-20240513011158,20240505000000-20240508000000,2024-05-13 01:09:58,VALCCG:D03_L06:PRES,1.83e-01,1.00e-02,1.14e+03,1.450e-12,1.05e+00,3.35e-02,1.45e-12,1.51e-13,1.41e-08,4.51e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.15e+00,3.69e-01,2.69e-08,7.29e-03,0.00e+00,6.79e-02,4.03e-01,0.00e+00
20240512235700-20240513011158,20240505000000-20240508000000,2024-05-13 01:09:58,VALCCG:D03_L09:PRES,1.86e-01,1.00e-02,1.14e+03,1.450e-12,1.05e+00,3.40e-02,1.45e-12,1.51e-13,1.26e-08,4.08e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.13e+00,3.52e-01,1.08e-10,1.99e-03,0.00e+00,7.04e-02,4.31e-01,0.00e+00
20240512235700-20240513011158,20240505000000-20240508000000,2024-05-13 01:09:58,VALCCG:D03_L20:PRES,1.99e-01,1.00e-02,1.14e+03,1.450e-12,1.01e+00,4.42e-02,1.45e-12,1.51e-13,2.02e-08,8.86e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.11e+00,2.40e-01,8.29e-15,3.31e-03,0.00e+00,6.70e-02,3.01e-01,0.00e+00
20240512235700-20240513011158,20240505000000-20240508000000,2024-05-13 01:09:58,VALCCG:D06_L01:PRES,3.14e-01,1.00e-02,1.14e+03,1.450e-12,1.25e+00,8.95e-02,1.45e-12,1.51e-13,2.12e-08,1.53e-09,1.31e-08,3.94e-11,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.42e+00,1.36e-01,2.74e-12,1.20e-10,0.00e+00,1.11e-01,3.68e-01,0.00e+00
20240512235700-20240513011158,20240505000000-20240508000000,2024-05-13 01:09:58,VALCCG:D06_L09:PRES,3.04e-01,1.00e-02,1.14e+03,1.450e-12,1.14e+00,8.72e-02,1.45e-12,1.51e-13,1.74e-08,1.33e-09,1.21e-08,1.89e-11,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.34e+00,1.31e-01,1.10e-12,4.60e-11,0.00e+00,1.14e-01,4.01e-01,0.00e+00
20240512235700-20240513011158,20240505000000-20240508000000,2024-05-13 01:09:58,VALCCG:D11_L12:PRES,2.78e-01,1.00e-02,1.14e+03,1.450e-12,1.03e+00,7.99e-02,1.45e-12,1.51e-13,1.69e-08,1.31e-09,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.29e+00,1.36e-01,7.01e-10,4.61e-12,0.00e+00,1.05e-01,3.78e-01,0.00e+00
20240512235700-20240513011158,20240505000000-20240508000000,2024-05-13 01:09:58,VALCCG:D12_L09:PRES,2.15e-01,1.00e-02,1.14e+03,1.450e-12,1.00e+00,4.80e-02,1.45e-12,1.51e-13,1.35e-08,6.45e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.14e+00,2.23e-01,3.03e-12,4.75e-03,0.00e+00,8.42e-02,4.31e-01,0.00e+00
20240512235700-20240513011158,20240505000000-20240508000000,2024-05-13 01:09:58,VALCCG:D12_L22:PRES,2.28e-01,1.00e-02,1.14e+03,1.450e-12,1.03e+00,5.10e-02,1.45e-12,1.51e-13,1.38e-08,6.80e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.19e+00,2.17e-01,5.00e-12,5.20e-03,0.00e+00,9.43e-02,4.98e-01,0.00e+00
20240513011200-20240513020856,20240505000000-20240508000000,2024-05-13 02:06:56,VALCCG:D01_L09:PRES,1.75e-01,1.00e-02,1.14e+03,1.450e-12,9.82e-01,3.17e-02,1.45e-12,1.50e-13,1.31e-08,4.21e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.07e+00,3.49e-01,3.22e-12,2.36e-03,0.00e+00,6.73e-02,4.17e-01,0.00e+00
20240513011200-20240513020856,20240505000000-20240508000000,2024-05-13 02:06:56,VALCCG:D01_L16:PRES,2.48e-01,1.00e-02,1.14e+03,1.450e-12,1.00e+00,6.34e-02,1.45e-12,1.50e-13,1.30e-08,8.18e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.06e+00,3.65e-01,6.09e-06,3.00e-02,0.00e+00,1.86e-01,9.73e-01,0.00e+00
20240513011200-20240513020856,20240505000000-20240508000000,2024-05-13 02:06:56,VALCCG:D02_L09:PRES,2.19e-01,1.00e-02,1.14e+03,1.450e-12,1.00e+00,4.86e-02,1.45e-12,1.50e-13,1.23e-08,5.95e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.13e+00,2.13e-01,6.17e-12,5.39e-03,0.00e+00,9.35e-02,5.15e-01,0.00e+00
20240513011200-20240513020856,20240505000000-20240508000000,2024-05-13 02:06:56,VALCCG:D03_L20:PRES,1.84e-01,1.00e-02,1.14e+03,1.450e-12,9.27e-01,4.04e-02,1.45e-12,1.50e-13,1.79e-08,7.80e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.04e+00,2.39e-01,3.15e-14,5.93e-04,0.00e+00,6.28e-02,2.96e-01,0.00e+00
20240513011200-20240513020856,20240505000000-20240508000000,2024-05-13 02:06:56,VALCCG:D06_L01:PRES,2.11e-01,1.00e-02,1.14e+03,1.450e-12,8.81e-01,5.38e-02,1.45e-12,1.50e-13,1.71e-08,1.04e-09,1.31e-08,3.94e-11,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.07e+00,1.70e-01,5.18e-15,8.10e-10,0.00e+00,7.93e-02,3.31e-01,0.00e+00
20240513011200-20240513020856,20240505000000-20240508000000,2024-05-13 02:06:56,VALCCG:D06_L09:PRES,2.24e-01,1.00e-02,1.14e+03,1.450e-12,9.21e-01,5.73e-02,1.45e-12,1.50e-13,1.49e-08,9.25e-10,1.21e-08,1.89e-11,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.07e+00,1.61e-01,1.64e-12,3.00e-10,0.00e+00,8.80e-02,3.78e-01,0.00e+00
20240513011200-20240513020856,20240505000000-20240508000000,2024-05-13 02:06:56,VALCCG:D10_L21:PRES,2.36e-01,1.00e-02,1.14e+03,1.450e-12,9.81e-01,6.02e-02,1.45e-12,1.50e-13,1.42e-08,8.69e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.13e+00,1.63e-01,4.43e-12,1.98e-10,0.00e+00,9.11e-02,4.09e-01,0.00e+00
20240513011200-20240513020856,20240505000000-20240508000000,2024-05-13 02:06:56,VALCCG:D11_L12:PRES,2.57e-01,1.00e-02,1.14e+03,1.450e-12,1.06e+00,6.56e-02,1.45e-12,1.50e-13,1.66e-08,1.03e-09,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.30e+00,1.69e-01,2.64e-10,1.85e-07,0.00e+00,9.87e-02,4.10e-01,0.00e+00
20240513011200-20240513020856,20240505000000-20240508000000,2024-05-13 02:06:56,VALCCG:D12_L09:PRES,2.21e-01,1.00e-02,1.14e+03,1.450e-12,1.03e+00,4.89e-02,1.45e-12,1.50e-13,1.34e-08,6.37e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.17e+00,2.18e-01,7.59e-12,1.72e-11,0.00e+00,8.74e-02,4.57e-01,0.00e+00
20240513011200-20240513020856,20240505000000-20240508000000,2024-05-13 02:06:56,VALCCG:D12_L22:PRES,2.24e-01,1.00e-02,1.14e+03,1.450e-12,1.03e+00,4.96e-02,1.45e-12,1.50e-13,1.42e-08,6.84e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.18e+00,2.19e-01,2.92e-11,4.92e-03,0.00e+00,9.04e-02,4.71e-01,0.00e+00
20240513021100-20240513080856,20240505000000-20240508000000,2024-05-13 08:06:56,VALCCG:D01_L16:PRES,1.29e-01,1.00e-02,1.14e+03,1.450e-12,1.03e+00,1.67e-02,1.45e-12,1.25e-13,1.30e-08,2.10e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,7.23e-09,2.75e+01,4.79e-02,1.53e-02,0.00e+00,1.27e-01,1.01e+00,0.00e+00
20240513021100-20240513080856,20240505000000-20240508000000,2024-05-13 08:06:56,VALCCG:D02_L09:PRES,9.41e-02,1.00e-02,1.14e+03,1.450e-12,1.03e+00,8.63e-03,1.45e-12,1.25e-13,1.23e-08,1.03e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.03e+00,5.56e+01,2.48e-16,9.29e-08,0.00e+00,1.00e-02,5.82e-07,0.00e+00
20240513021100-20240513080856,20240505000000-20240508000000,2024-05-13 08:06:56,VALCCG:D03_L20:PRES,6.89e-02,1.00e-02,1.14e+03,1.450e-12,7.52e-01,6.32e-03,1.45e-12,1.25e-13,1.34e-08,1.13e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,7.52e-01,3.27e+01,2.41e-10,1.59e-12,0.00e+00,1.00e-02,8.20e-11,0.00e+00
20240513021100-20240513080856,20240505000000-20240508000000,2024-05-13 08:06:56,VALCCG:D06_L01:PRES,1.13e-01,1.00e-02,1.14e+03,1.450e-12,9.26e-01,1.46e-02,1.45e-12,1.25e-13,1.58e-08,2.50e-10,1.31e-08,3.94e-11,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.22e-01,3.17e-01,8.46e-01,7.49e-14,0.00e+00,5.23e-02,4.65e-01,0.00e+00
20240513021100-20240513080856,20240505000000-20240508000000,2024-05-13 08:06:56,VALCCG:D06_L09:PRES,1.18e-01,1.00e-02,1.14e+03,1.450e-12,9.70e-01,1.53e-02,1.45e-12,1.25e-13,1.44e-08,2.28e-10,1.21e-08,1.89e-11,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.25e-01,3.16e-01,8.89e-01,2.31e-14,0.00e+00,5.49e-02,4.88e-01,0.00e+00
20240513021100-20240513080856,20240505000000-20240508000000,2024-05-13 08:06:56,VALCCG:D10_L21:PRES,1.15e-01,1.00e-02,1.14e+03,1.450e-12,9.25e-01,1.49e-02,1.45e-12,1.25e-13,1.31e-08,2.11e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.27e-01,3.04e-01,8.50e-01,7.05e-14,0.00e+00,5.52e-02,4.99e-01,0.00e+00
20240513021100-20240513080856,20240505000000-20240508000000,2024-05-13 08:06:56,VALCCG:D11_L12:PRES,1.16e-01,1.00e-02,1.14e+03,1.450e-12,9.54e-01,1.50e-02,1.45e-12,1.25e-13,1.58e-08,2.50e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.24e-01,3.17e-01,8.73e-01,2.10e-14,0.00e+00,5.38e-02,4.78e-01,0.00e+00
20240513021100-20240513080856,20240505000000-20240508000000,2024-05-13 08:06:56,VALCCG:D12_L09:PRES,8.45e-02,1.00e-02,1.14e+03,1.450e-12,9.21e-01,7.74e-03,1.45e-12,1.25e-13,1.23e-08,1.03e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,9.21e-01,2.75e+01,6.70e-14,9.11e-13,0.00e+00,1.00e-02,1.23e-11,0.00e+00
20240513021100-20240513080856,20240505000000-20240508000000,2024-05-13 08:06:56,VALCCG:D12_L22:PRES,8.63e-02,1.00e-02,1.14e+03,1.450e-12,9.42e-01,7.91e-03,1.45e-12,1.25e-13,1.34e-08,1.12e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,9.42e-01,3.27e+01,3.82e-13,4.91e-13,0.00e+00,1.00e-02,1.58e-12,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D01_L09:PRES,2.26e-01,1.00e-02,1.14e+03,1.450e-12,1.01e+00,5.45e-02,1.45e-12,1.45e-13,1.69e-08,9.09e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.17e+00,1.67e-01,3.37e-09,1.87e-09,0.00e+00,8.29e-02,3.53e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D01_L16:PRES,2.50e-01,1.00e-02,1.14e+03,1.450e-12,1.01e+00,6.77e-02,1.45e-12,1.45e-13,1.57e-08,1.05e-09,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.25e+00,1.37e-01,3.26e-08,4.65e-13,0.00e+00,9.28e-02,3.93e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D02_L09:PRES,2.23e-01,1.00e-02,1.14e+03,1.450e-12,9.87e-01,5.40e-02,1.45e-12,1.45e-13,1.49e-08,8.18e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.19e+00,1.69e-01,5.86e-07,4.57e-08,0.00e+00,8.55e-02,4.09e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D03_L01:PRES,2.21e-01,1.00e-02,1.14e+03,1.450e-12,9.88e-01,5.34e-02,1.45e-12,1.45e-13,1.55e-08,8.38e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.19e+00,1.72e-01,2.57e-16,1.44e-10,0.00e+00,8.20e-02,3.69e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D03_L04:PRES,1.90e-01,1.00e-02,1.14e+03,1.450e-12,9.66e-01,3.99e-02,1.45e-12,1.45e-13,1.40e-08,5.77e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.13e+00,2.31e-01,3.63e-14,6.43e-13,0.00e+00,7.15e-02,3.83e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D03_L06:PRES,1.94e-01,1.00e-02,1.14e+03,1.450e-12,9.77e-01,4.08e-02,1.45e-12,1.45e-13,1.53e-08,6.38e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.13e+00,2.28e-01,2.71e-07,3.97e-04,0.00e+00,7.40e-02,3.98e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D03_L09:PRES,2.00e-01,1.00e-02,1.14e+03,1.450e-12,9.87e-01,4.19e-02,1.45e-12,1.45e-13,1.36e-08,5.78e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.16e+00,2.21e-01,1.04e-10,4.03e-16,0.00e+00,7.82e-02,4.24e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D03_L20:PRES,2.08e-01,1.00e-02,1.14e+03,1.450e-12,9.87e-01,4.99e-02,1.45e-12,1.45e-13,2.26e-08,1.15e-09,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.17e+00,1.83e-01,2.68e-10,1.51e-09,0.00e+00,6.91e-02,2.71e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D06_L01:PRES,2.27e-01,1.00e-02,1.14e+03,1.450e-12,9.21e-01,6.12e-02,1.45e-12,1.45e-13,1.77e-08,1.18e-09,1.31e-08,3.94e-11,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.14e+00,1.38e-01,3.23e-10,2.43e-07,0.00e+00,8.28e-02,3.14e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D06_L04:PRES,3.67e-01,1.86e-01,1.14e+03,1.676e+00,9.66e-01,4.84e-01,9.53e-01,1.24e-01,4.90e-08,2.45e-08,6.02e-08,2.97e-09,9.53e-01,6.02e-02,4.43e-12,1.08e-12,0.00e+00,6.42e-01,4.58e-02,4.39e-13,3.77e-01,0.00e+00,3.07e-02,7.11e-02,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D06_L09:PRES,2.57e-01,1.00e-02,1.14e+03,1.450e-12,9.22e-01,7.60e-02,1.45e-12,1.45e-13,1.56e-08,1.29e-09,1.21e-08,1.89e-11,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.18e+00,1.12e-01,2.74e-08,1.14e-12,0.00e+00,9.81e-02,3.39e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D06_L19:PRES,2.28e-01,1.00e-02,1.14e+03,1.450e-12,9.75e-01,5.54e-02,1.45e-12,1.45e-13,1.36e-08,7.74e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.20e+00,1.65e-01,2.83e-12,6.49e-16,0.00e+00,9.21e-02,4.43e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D10_L21:PRES,1.75e-01,1.00e-02,1.14e+03,1.450e-12,8.72e-01,3.66e-02,1.45e-12,1.45e-13,1.33e-08,5.60e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,9.86e-01,2.23e-01,2.01e-12,8.81e-04,0.00e+00,6.78e-02,3.80e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D11_L12:PRES,2.77e-01,1.00e-02,1.14e+03,1.450e-12,9.91e-01,8.77e-02,1.45e-12,1.45e-13,2.09e-08,1.85e-09,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.25e+00,1.03e-01,5.19e-16,1.72e-12,0.00e+00,9.33e-02,2.96e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D12_L09:PRES,2.17e-01,1.00e-02,1.14e+03,1.450e-12,9.48e-01,5.24e-02,1.45e-12,1.45e-13,1.50e-08,8.31e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.16e+00,1.69e-01,6.32e-08,1.40e-08,0.00e+00,8.30e-02,3.77e-01,0.00e+00
20240513020900-20240513085343,20240505000000-20240508000000,2024-05-13 08:51:43,VALCCG:D12_L22:PRES,1.93e-01,1.00e-02,1.14e+03,1.450e-12,9.57e-01,4.05e-02,1.45e-12,1.45e-13,1.48e-08,6.28e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.12e+00,2.25e-01,3.86e-10,9.43e-11,0.00e+00,7.52e-02,4.12e-01,0.00e+00
20240513020900-20240513100120,20240505000000-20240508000000,2024-05-13 09:59:20,VALCCG:D01_L09:PRES,2.26e-01,1.00e-02,1.14e+03,1.450e-12,1.01e+00,5.45e-02,1.45e-12,1.45e-13,1.69e-08,9.09e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.17e+00,1.67e-01,3.37e-09,1.87e-09,0.00e+00,8.29e-02,3.53e-01,0.00e+00
20240513020900-20240513100120,20240505000000-20240508000000,2024-05-13 09:59:20,VALCCG:D01_L16:PRES,2.50e-01,1.00e-02,1.14e+03,1.450e-12,1.01e+00,6.77e-02,1.45e-12,1.45e-13,1.57e-08,1.05e-09,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.25e+00,1.37e-01,3.26e-08,4.65e-13,0.00e+00,9.28e-02,3.93e-01,0.00e+00
20240513020900-20240513100120,20240505000000-20240508000000,2024-05-13 09:59:20,VALCCG:D02_L09:PRES,2.23e-01,1.00e-02,1.14e+03,1.450e-12,9.87e-01,5.40e-02,1.45e-12,1.45e-13,1.49e-08,8.18e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.19e+00,1.69e-01,5.86e-07,4.57e-08,0.00e+00,8.55e-02,4.09e-01,0.00e+00
20240513020900-20240513100120,20240505000000-20240508000000,2024-05-13 09:59:20,VALCCG:D03_L01:PRES,2.21e-01,1.00e-02,1.14e+03,1.450e-12,9.88e-01,5.34e-02,1.45e-12,1.45e-13,1.55e-08,8.38e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.19e+00,1.72e-01,2.57e-16,1.44e-10,0.00e+00,8.20e-02,3.69e-01,0.00e+00
20240513020900-20240513100120,20240505000000-20240508000000,2024-05-13 09:59:20,VALCCG:D03_L04:PRES,1.90e-01,1.00e-02,1.14e+03,1.450e-12,9.66e-01,3.99e-02,1.45e-12,1.45e-13,1.40e-08,5.77e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.13e+00,2.31e-01,3.63e-14,6.43e-13,0.00e+00,7.15e-02,3.83e-01,0.00e+00
20240513020900-20240513100120,20240505000000-20240508000000,2024-05-13 09:59:20,VALCCG:D03_L06:PRES,1.94e-01,1.00e-02,1.14e+03,1.450e-12,9.77e-01,4.08e-02,1.45e-12,1.45e-13,1.53e-08,6.38e-10,0.00e+00,0.00e+00,2.77e-13,2.75e+01,1.08e-12,9.21e-14,0.00e+00,1.13e+00,2.28e-01,2.71e-07,3.97e-04,0.00e+00,7.40e-02,3.98e-01,0.00e+00
