Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Avg_Pre,Max_Cal,Avg_Cal,Max_Raw_Pre,Avg_Raw_Pre,Max_STD_Raw_Pre,Avg_STD_Raw_Pre,W0_std,W1_std,W2_std,W3_std,W4_std,W0_dif,W1_dif,W2_dif,W3_dif,W4_dif,RMSE_dif,MaxRSE_dif,Cause_no
20240522064300-20240522095644,20240514000000-20240517000000,2024-05-22 09:54:44,VAHCCG:D06_H13:PRES,2.35e-01,1.00e-02,1.00e+03,7.266e-13,9.98e-01,6.32e-02,7.27e-13,4.03e-14,2.18e-08,1.38e-09,0.00e+00,0.00e+00,4.76e-16,2.75e+01,7.19e-13,7.17e-15,0.00e+00,1.21e+00,1.46e-01,3.76e-12,7.92e-11,0.00e+00,7.70e-02,2.79e-01,0.00e+00
20240522064300-20240522123402,20240514000000-20240517000000,2024-05-22 12:32:02,VAHCCG:D01_H02:PRES,9.96e-01,2.85e+00,1.00e+03,6.515e+01,3.36e+00,1.70e+00,5.73e+00,1.36e+00,2.71e-07,1.37e-07,1.05e-05,1.67e-07,4.67e+00,1.33e-01,4.26e-12,1.06e+00,0.00e+00,2.10e+00,4.01e-03,8.21e-14,6.31e-02,0.00e+00,3.49e-01,1.29e+00,0.00e+00
20240522064300-20240522123402,20240514000000-20240517000000,2024-05-22 12:32:02,VAHCCG:D02_H07:PRES,2.05e-01,1.00e-02,1.00e+03,7.266e-13,1.02e+00,4.34e-02,7.27e-13,4.03e-14,1.37e-08,5.82e-10,4.57e-08,2.05e-10,4.76e-16,2.75e+01,7.19e-13,7.17e-15,0.00e+00,1.19e+00,2.24e-01,3.82e-10,3.67e-15,0.00e+00,7.82e-02,4.09e-01,0.00e+00
20240522064300-20240522123402,20240514000000-20240517000000,2024-05-22 12:32:02,VAHCCG:D06_H13:PRES,2.35e-01,1.00e-02,1.00e+03,7.266e-13,9.98e-01,6.32e-02,7.27e-13,4.03e-14,2.18e-08,1.38e-09,0.00e+00,0.00e+00,4.76e-16,2.75e+01,7.19e-13,7.17e-15,0.00e+00,1.21e+00,1.46e-01,3.76e-12,7.92e-11,0.00e+00,7.70e-02,2.79e-01,0.00e+00
20240522095700-20240522134113,20240514000000-20240517000000,2024-05-22 13:39:13,VAHCCG:D01_H02:PRES,1.11e+00,2.85e+00,1.00e+03,6.515e+01,3.06e+00,1.79e+00,5.73e+00,1.35e+00,1.83e-07,1.07e-07,1.05e-05,1.67e-07,4.67e+00,1.33e-01,4.26e-12,1.06e+00,0.00e+00,2.11e+00,2.86e-03,3.65e-07,3.90e-02,0.00e+00,3.56e-01,1.13e+00,0.00e+00
20240522095700-20240522134113,20240514000000-20240517000000,2024-05-22 13:39:13,VAHCCG:D07_H03:PRES,1.69e-01,1.00e-02,1.00e+03,7.266e-13,9.90e-01,2.90e-02,7.27e-13,3.99e-14,1.21e-08,3.55e-10,0.00e+00,0.00e+00,4.76e-16,2.75e+01,7.19e-13,7.17e-15,0.00e+00,1.08e+00,3.44e-01,6.94e-14,8.30e-04,0.00e+00,6.63e-02,4.34e-01,0.00e+00
20240522134130-20240522141909,20240514000000-20240517000000,2024-05-22 14:17:09,VAHCCG:D01_H02:PRES,1.30e+00,2.85e+00,8.68e+02,6.515e+01,3.68e+00,2.02e+00,5.73e+00,1.34e+00,1.62e-07,8.90e-08,1.05e-05,1.67e-07,4.67e+00,1.33e-01,4.26e-12,1.06e+00,0.00e+00,2.48e+00,3.06e-03,6.86e-13,2.14e-14,0.00e+00,4.76e-01,1.48e+00,0.00e+00
20240522141930-20240522182225,20240514000000-20240517000000,2024-05-22 18:20:25,VAHCCG:D01_H02:PRES,9.96e-01,2.85e+00,1.00e+03,6.515e+01,2.68e+00,1.59e+00,5.73e+00,1.38e+00,1.98e-07,1.18e-07,1.05e-05,1.67e-07,4.67e+00,1.33e-01,4.26e-12,1.06e+00,0.00e+00,1.85e+00,3.13e-03,8.91e-08,5.49e-02,0.00e+00,2.80e-01,9.08e-01,0.00e+00
20240522141930-20240522182225,20240514000000-20240517000000,2024-05-22 18:20:25,VAHCCG:D06_H13:PRES,2.68e-01,1.00e-02,1.00e+03,7.266e-13,1.11e+00,6.79e-02,7.27e-13,4.25e-14,1.48e-08,9.07e-10,0.00e+00,0.00e+00,4.76e-16,2.75e+01,7.19e-13,7.17e-15,0.00e+00,1.21e+00,1.50e-01,8.55e-09,1.62e-10,0.00e+00,1.18e-01,5.53e-01,0.00e+00
20240522182230-20240522193633,20240514000000-20240517000000,2024-05-22 19:34:33,VAHCCG:D01_H02:PRES,1.01e+00,2.85e+00,1.00e+03,6.515e+01,2.83e+00,1.71e+00,5.73e+00,1.33e+00,2.05e-07,1.24e-07,1.05e-05,1.67e-07,4.67e+00,1.33e-01,4.26e-12,1.06e+00,0.00e+00,1.86e+00,2.23e-03,4.16e-14,1.14e-01,0.00e+00,2.81e-01,9.76e-01,0.00e+00
20240522182230-20240522193633,20240514000000-20240517000000,2024-05-22 19:34:33,VAHCCG:D02_H11:PRES,6.84e-01,1.30e-01,1.00e+03,7.678e-01,3.00e+00,2.02e-01,7.66e-01,4.22e-02,3.59e-08,2.42e-09,2.62e-08,7.27e-10,7.66e-01,1.43e-01,1.77e-06,7.31e-08,0.00e+00,8.15e-01,4.98e+01,1.22e-14,1.91e-01,0.00e+00,6.48e-01,2.81e+00,0.00e+00
20240522182230-20240522193633,20240514000000-20240517000000,2024-05-22 19:34:33,VAHCCG:D06_H13:PRES,1.61e-01,1.00e-02,1.00e+03,7.266e-13,9.74e-01,2.66e-02,7.27e-13,3.80e-14,1.27e-08,3.45e-10,0.00e+00,0.00e+00,4.76e-16,2.75e+01,7.19e-13,7.17e-15,0.00e+00,1.09e+00,3.45e-01,1.35e-15,3.14e-13,0.00e+00,6.31e-02,4.20e-01,0.00e+00
20240522201700-20240523090840,20240515000000-20240518000000,2024-05-23 09:06:40,VAHCCG:D01_H02:PRES,1.02e+00,3.10e+00,1.00e+03,6.454e+01,2.73e+00,1.64e+00,6.62e+00,1.58e+00,1.99e-07,1.19e-07,1.05e-05,1.42e-07,5.34e+00,1.50e-01,2.59e-12,1.28e+00,0.00e+00,1.80e+00,2.20e-03,1.64e-14,8.22e-02,0.00e+00,2.95e-01,8.94e-01,0.00e+00
20240523090900-20240523114314,20240515000000-20240518000000,2024-05-23 11:41:14,VAHCCG:D01_H02:PRES,1.01e+00,3.10e+00,1.00e+03,6.454e+01,2.29e+00,1.57e+00,6.62e+00,1.59e+00,1.70e-07,1.17e-07,1.05e-05,1.42e-07,5.34e+00,1.50e-01,2.59e-12,1.28e+00,0.00e+00,1.74e+00,1.58e-03,4.22e-12,2.51e-03,0.00e+00,2.01e-01,7.32e-01,0.00e+00
20240523090900-20240523114314,20240515000000-20240518000000,2024-05-23 11:41:14,VAHCCG:D06_H13:PRES,1.69e-01,1.00e-02,1.00e+03,8.443e-13,9.98e-01,2.92e-02,8.44e-13,4.69e-14,1.24e-08,3.64e-10,0.00e+00,0.00e+00,1.21e-15,2.75e+01,8.35e-13,8.42e-15,0.00e+00,1.11e+00,3.56e-01,5.54e-16,3.84e-03,0.00e+00,6.47e-02,4.09e-01,0.00e+00
20240523114330-20240523130601,20240515000000-20240518000000,2024-05-23 13:04:01,VAHCCG:D01_H02:PRES,1.02e+00,3.10e+00,1.00e+03,6.454e+01,2.46e+00,1.66e+00,6.62e+00,1.56e+00,1.60e-07,1.08e-07,1.05e-05,1.42e-07,5.34e+00,1.50e-01,2.59e-12,1.28e+00,0.00e+00,1.85e+00,2.02e-03,1.89e-11,5.67e-02,0.00e+00,2.40e-01,9.02e-01,0.00e+00
20240523114330-20240523155639,20240515000000-20240518000000,2024-05-23 15:54:39,VAHCCG:D01_H02:PRES,1.02e+00,3.10e+00,1.00e+03,6.454e+01,2.46e+00,1.66e+00,6.62e+00,1.56e+00,1.60e-07,1.08e-07,1.05e-05,1.42e-07,5.34e+00,1.50e-01,2.59e-12,1.28e+00,0.00e+00,1.85e+00,2.02e-03,1.89e-11,5.67e-02,0.00e+00,2.40e-01,9.02e-01,0.00e+00
20240523130630-20240523180237,20240515000000-20240518000000,2024-05-23 18:00:37,VAHCCG:D01_H02:PRES,1.03e+00,3.10e+00,9.20e+02,6.454e+01,2.49e+00,1.58e+00,6.62e+00,1.57e+00,1.18e-07,7.45e-08,1.05e-05,1.42e-07,5.34e+00,1.50e-01,2.59e-12,1.28e+00,0.00e+00,1.74e+00,1.84e-03,3.47e-11,4.50e-02,0.00e+00,2.61e-01,7.80e-01,0.00e+00
20240523130630-20240523180237,20240515000000-20240518000000,2024-05-23 18:00:37,VAHCCG:D04_H06:PRES,1.58e+00,1.79e-01,9.20e+02,1.793e+00,5.09e+00,6.90e-01,9.92e-01,7.04e-02,8.23e-08,1.12e-08,5.77e-08,1.94e-09,9.82e-01,1.31e-01,5.39e-09,1.03e-02,0.00e+00,3.58e-01,4.69e-12,3.40e-06,3.32e-01,0.00e+00,1.44e+00,4.40e+00,0.00e+00
20240523180300-20240523184729,20240515000000-20240518000000,2024-05-23 18:45:29,VAHCCG:D01_H02:PRES,1.12e+00,3.10e+00,9.66e+02,6.454e+01,2.43e+00,1.61e+00,6.62e+00,1.63e+00,1.19e-07,7.89e-08,1.05e-05,1.42e-07,5.34e+00,1.50e-01,2.59e-12,1.28e+00,0.00e+00,1.71e+00,1.57e-03,7.01e-12,4.81e-02,0.00e+00,2.72e-01,7.49e-01,0.00e+00
20240523184730-20240523192559,20240515000000-20240518000000,2024-05-23 19:23:59,VAHCCG:D01_H02:PRES,1.05e+00,3.10e+00,6.10e+02,6.454e+01,2.26e+00,1.59e+00,6.62e+00,1.58e+00,7.32e-08,5.16e-08,1.05e-05,1.42e-07,5.34e+00,1.50e-01,2.59e-12,1.28e+00,0.00e+00,1.66e+00,9.81e-04,5.77e-10,3.55e-02,0.00e+00,2.29e-01,7.13e-01,0.00e+00
20240523191500-20240524024752,20240516000000-20240519000000,2024-05-24 02:45:52,VAHCCG:D01_H02:PRES,4.40e-01,3.22e-01,1.00e+03,1.706e+00,2.98e+00,1.89e+00,1.80e+00,1.57e+00,2.32e-07,1.48e-07,2.31e-07,6.96e-08,1.79e+00,2.34e-03,2.28e-07,1.42e-02,0.00e+00,2.20e+00,2.54e-03,2.51e-08,2.52e-03,0.00e+00,2.92e-01,1.19e+00,0.00e+00
20240523191500-20240524024752,20240516000000-20240519000000,2024-05-24 02:45:52,VAHCCG:D01_H19:PRES,2.16e-01,1.00e-02,1.00e+03,1.874e-12,1.02e+00,4.72e-02,1.87e-12,1.46e-13,1.33e-08,6.17e-10,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.16e+00,2.17e-01,7.27e-13,4.56e-10,0.00e+00,8.64e-02,4.62e-01,0.00e+00
20240523191500-20240524024752,20240516000000-20240519000000,2024-05-24 02:45:52,VAHCCG:D02_H11:PRES,2.66e-01,1.00e-02,1.00e+03,1.874e-12,1.06e+00,7.44e-02,1.87e-12,1.46e-13,2.11e-08,1.47e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.30e+00,1.41e-01,5.71e-08,2.35e-12,0.00e+00,9.34e-02,3.25e-01,0.00e+00
20240523191500-20240524024752,20240516000000-20240519000000,2024-05-24 02:45:52,VAHCCG:D03_H26:PRES,2.18e-01,1.00e-02,1.00e+03,1.874e-12,9.74e-01,5.45e-02,1.87e-12,1.46e-13,1.79e-08,1.00e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.16e+00,1.78e-01,1.87e-15,5.39e-13,0.00e+00,7.58e-02,3.05e-01,0.00e+00
20240523191500-20240524024752,20240516000000-20240519000000,2024-05-24 02:45:52,VAHCCG:D04_H09:PRES,2.14e-01,1.00e-02,1.00e+03,1.874e-12,1.00e+00,4.66e-02,1.87e-12,1.46e-13,1.31e-08,6.08e-10,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.15e+00,2.20e-01,1.39e-13,4.58e-03,0.00e+00,8.62e-02,4.64e-01,0.00e+00
20240523191500-20240524024752,20240516000000-20240519000000,2024-05-24 02:45:52,VAHCCG:D06_H26:PRES,2.39e-01,1.00e-02,1.00e+03,1.874e-12,1.02e+00,6.02e-02,1.87e-12,1.46e-13,1.56e-08,9.24e-10,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.24e+00,1.71e-01,7.26e-13,2.09e-16,0.00e+00,9.07e-02,3.99e-01,0.00e+00
20240523191500-20240524024752,20240516000000-20240519000000,2024-05-24 02:45:52,VAHCCG:D07_H02:PRES,3.24e-01,1.26e-01,1.00e+03,7.808e-01,9.73e-01,3.74e-01,7.81e-01,5.33e-02,9.45e-08,3.63e-08,6.10e-08,1.46e-09,7.81e-01,1.32e-01,6.74e-06,8.29e-08,0.00e+00,3.16e-01,1.04e-03,7.42e-01,4.10e-02,0.00e+00,5.76e-02,2.78e-01,0.00e+00
20240523191500-20240524024752,20240516000000-20240519000000,2024-05-24 02:45:52,VAHCCG:D08_H02:PRES,1.73e-01,1.00e-02,1.00e+03,1.874e-12,8.55e-01,3.76e-02,1.87e-12,1.46e-13,1.44e-08,6.33e-10,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,9.64e-01,2.27e-01,7.51e-11,2.46e-10,0.00e+00,6.38e-02,3.32e-01,0.00e+00
20240523191500-20240524024752,20240516000000-20240519000000,2024-05-24 02:45:52,VAHCCG:D08_H14:PRES,1.93e-01,1.00e-02,1.00e+03,1.874e-12,9.28e-01,4.20e-02,1.87e-12,1.46e-13,1.35e-08,6.11e-10,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.05e+00,2.27e-01,1.94e-05,1.34e-12,0.00e+00,7.41e-02,3.95e-01,0.00e+00
20240523191500-20240524024752,20240516000000-20240519000000,2024-05-24 02:45:52,VAHCCG:D10_H28:PRES,1.79e-01,1.00e-02,1.00e+03,1.874e-12,1.02e+00,3.18e-02,1.87e-12,1.46e-13,1.24e-08,3.86e-10,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.11e+00,3.50e-01,2.37e-08,2.68e-03,0.00e+00,6.85e-02,4.31e-01,0.00e+00
20240524033330-20240524042931,20240516000000-20240519000000,2024-05-24 04:27:31,VAHCCG:D01_H02:PRES,4.91e-01,3.22e-01,1.00e+03,1.706e+00,3.48e+00,1.85e+00,1.80e+00,1.53e+00,2.41e-07,1.28e-07,2.31e-07,6.96e-08,1.79e+00,2.34e-03,2.28e-07,1.42e-02,0.00e+00,2.12e+00,2.61e-03,2.85e-07,8.81e-02,0.00e+00,3.71e-01,1.35e+00,0.00e+00
20240524033330-20240524042931,20240516000000-20240519000000,2024-05-24 04:27:31,VAHCCG:D02_H11:PRES,6.09e-01,1.00e-02,1.00e+03,1.874e-12,2.54e+00,1.98e-01,1.87e-12,1.36e-13,3.44e-08,2.68e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,9.58e-01,2.77e-01,1.38e-05,1.68e-01,0.00e+00,5.58e-01,2.37e+00,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D01_H19:PRES,2.59e-01,1.00e-02,1.16e+03,1.874e-12,9.61e-01,7.57e-02,1.87e-12,1.40e-13,1.92e-08,1.51e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.21e+00,1.15e-01,3.82e-08,1.42e-12,0.00e+00,9.53e-02,3.21e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D02_H07:PRES,2.48e-01,1.00e-02,1.16e+03,1.874e-12,1.04e+00,6.61e-02,1.87e-12,1.40e-13,2.25e-08,1.43e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.27e+00,1.42e-01,6.04e-08,1.76e-12,0.00e+00,8.60e-02,3.07e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D02_H11:PRES,2.68e-01,1.00e-02,1.16e+03,1.874e-12,1.02e+00,9.97e-02,1.87e-12,1.40e-13,6.03e-08,5.89e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.19e+00,8.64e-02,3.51e-09,1.18e-12,0.00e+00,4.45e-02,1.67e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D02_H18:PRES,2.23e-01,1.00e-02,1.16e+03,1.874e-12,1.01e+00,5.34e-02,1.87e-12,1.40e-13,1.92e-08,1.02e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.22e+00,1.72e-01,7.75e-09,1.51e-08,0.00e+00,8.18e-02,3.49e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D03_H12:PRES,2.30e-01,1.00e-02,1.16e+03,1.874e-12,9.90e-01,6.12e-02,1.87e-12,1.40e-13,1.97e-08,1.22e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.20e+00,1.45e-01,4.02e-12,6.03e-11,0.00e+00,7.67e-02,2.80e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D03_H14:PRES,2.14e-01,1.00e-02,1.16e+03,1.874e-12,9.84e-01,5.13e-02,1.87e-12,1.40e-13,1.58e-08,8.21e-10,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.18e+00,1.75e-01,7.88e-12,3.90e-12,0.00e+00,7.70e-02,3.36e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D03_H26:PRES,2.42e-01,1.00e-02,1.16e+03,1.874e-12,9.79e-01,7.42e-02,1.87e-12,1.40e-13,3.34e-08,2.53e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.18e+00,1.15e-01,7.49e-09,1.72e-10,0.00e+00,6.61e-02,2.34e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D04_H09:PRES,2.59e-01,1.00e-02,1.16e+03,1.874e-12,1.03e+00,7.48e-02,1.87e-12,1.40e-13,2.61e-08,1.89e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.27e+00,1.24e-01,1.50e-16,1.20e-13,0.00e+00,8.27e-02,2.88e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D05_H17:PRES,2.75e-01,2.53e-02,1.16e+03,8.500e-01,1.14e+00,7.42e-02,5.31e-02,7.70e-04,1.96e-08,1.28e-09,1.29e-08,1.07e-11,5.31e-02,2.75e+01,6.77e-12,3.52e-09,0.00e+00,1.32e+00,1.32e-01,3.76e-12,2.16e-10,0.00e+00,1.03e-01,3.82e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D05_H23:PRES,6.39e-01,6.92e-02,1.16e+03,9.510e-01,1.20e+00,4.79e-01,1.54e-01,6.90e-03,2.33e-08,9.26e-09,1.50e-08,2.27e-10,9.65e-14,2.75e+01,1.54e-01,4.31e-12,0.00e+00,1.29e+00,1.77e-02,1.65e-07,1.04e-09,0.00e+00,2.71e-01,6.24e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D05_H25:PRES,4.58e-01,1.28e-01,1.16e+03,9.691e-01,1.43e+00,2.29e-01,5.71e-01,2.81e-02,2.05e-08,3.28e-09,2.02e-08,3.85e-10,5.71e-01,1.75e-01,7.96e-13,5.93e-13,0.00e+00,1.60e+00,7.35e-02,2.02e-09,5.99e-02,0.00e+00,3.15e-01,8.76e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D06_H02:PRES,2.27e-01,1.00e-02,1.16e+03,1.874e-12,9.59e-01,5.45e-02,1.87e-12,1.40e-13,1.32e-08,7.50e-10,1.23e-08,1.02e-11,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.19e+00,1.63e-01,8.31e-12,2.21e-14,0.00e+00,9.30e-02,4.51e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D06_H13:PRES,2.52e-01,1.00e-02,1.16e+03,1.874e-12,9.71e-01,7.33e-02,1.87e-12,1.40e-13,2.05e-08,1.55e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.15e+00,1.15e-01,2.06e-14,2.36e-11,0.00e+00,8.64e-02,2.90e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D06_H26:PRES,2.81e-01,1.00e-02,1.16e+03,1.874e-12,1.00e+00,9.31e-02,1.87e-12,1.40e-13,2.85e-08,2.65e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.26e+00,9.58e-02,2.64e-07,6.89e-10,0.00e+00,8.49e-02,2.72e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D07_H02:PRES,3.99e-01,1.26e-01,1.16e+03,7.808e-01,9.92e-01,4.44e-01,7.81e-01,4.87e-02,1.50e-07,6.71e-08,6.10e-08,1.46e-09,7.81e-01,1.32e-01,6.74e-06,8.29e-08,0.00e+00,4.38e-01,1.13e-03,6.77e-01,7.99e-03,0.00e+00,5.92e-02,2.94e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D07_H04A:PRES,3.59e-01,9.19e-02,1.16e+03,1.066e+00,9.90e-01,4.36e-01,1.07e+00,9.09e-02,2.87e-07,1.26e-07,1.08e-07,6.92e-09,1.04e+00,1.24e-01,7.77e-13,2.21e-02,0.00e+00,4.55e-01,3.70e-03,5.60e-01,5.32e-02,0.00e+00,3.81e-02,2.26e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D07_H11:PRES,2.31e-01,1.00e-02,1.16e+03,1.874e-12,9.93e-01,5.57e-02,1.87e-12,1.40e-13,1.45e-08,8.13e-10,1.81e-08,6.74e-11,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.19e+00,1.59e-01,1.59e-08,2.72e-11,0.00e+00,9.91e-02,4.90e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D07_H12:PRES,2.33e-01,1.00e-02,1.16e+03,1.874e-12,9.96e-01,5.61e-02,1.87e-12,1.40e-13,1.40e-08,7.87e-10,1.43e-08,4.37e-11,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.20e+00,1.60e-01,1.02e-08,2.42e-13,0.00e+00,9.93e-02,4.95e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D07_H13:PRES,2.06e-01,1.00e-02,1.16e+03,1.874e-12,1.01e+00,4.30e-02,1.87e-12,1.40e-13,1.27e-08,5.40e-10,1.50e-08,4.65e-11,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,5.79e-01,9.67e-02,1.95e-06,4.09e-11,0.00e+00,1.53e-01,6.55e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D08_H02:PRES,2.89e-01,1.00e-02,1.16e+03,1.874e-12,1.14e+00,7.76e-02,1.87e-12,1.40e-13,1.49e-08,1.02e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.36e+00,1.26e-01,2.70e-09,2.31e-12,0.00e+00,1.25e-01,5.00e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D08_H14:PRES,2.69e-01,1.00e-02,1.16e+03,1.874e-12,1.06e+00,7.21e-02,1.87e-12,1.40e-13,1.67e-08,1.14e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.24e+00,1.26e-01,1.24e-13,5.18e-11,0.00e+00,1.08e-01,4.15e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D08_H15:PRES,3.52e-01,1.54e-01,1.16e+03,1.037e+00,1.03e+00,4.72e-01,1.04e+00,1.29e-01,6.62e-08,3.05e-08,4.43e-08,4.48e-09,1.00e+00,8.30e-02,2.20e-14,3.44e-02,0.00e+00,7.25e-01,1.05e-01,5.90e-15,4.17e-01,0.00e+00,3.38e-02,1.24e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D08_H22:PRES,2.64e-01,1.00e-02,1.16e+03,1.874e-12,1.06e+00,7.07e-02,1.87e-12,1.40e-13,1.63e-08,1.09e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.23e+00,1.29e-01,9.55e-14,2.36e-12,0.00e+00,1.03e-01,3.96e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D09_H06:PRES,2.45e-01,1.00e-02,1.16e+03,1.874e-12,9.85e-01,6.56e-02,1.87e-12,1.40e-13,1.90e-08,1.26e-09,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.23e+00,1.37e-01,1.85e-08,3.95e-12,0.00e+00,9.09e-02,3.45e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D09_H09:PRES,2.25e-01,1.00e-02,1.16e+03,1.874e-12,9.91e-01,5.40e-02,1.87e-12,1.40e-13,1.50e-08,8.16e-10,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.20e+00,1.68e-01,7.34e-15,2.17e-11,0.00e+00,8.60e-02,3.86e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D10_H15A:PRES,1.92e-01,1.00e-02,1.16e+03,1.874e-12,9.84e-01,3.99e-02,1.87e-12,1.40e-13,1.78e-08,7.20e-10,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.12e+00,2.28e-01,1.06e-14,1.26e-03,0.00e+00,7.10e-02,3.64e-01,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D10_H18:PRES,1.70e-01,1.00e-02,1.16e+03,1.874e-12,9.99e-01,2.89e-02,1.87e-12,1.40e-13,1.22e-08,3.53e-10,0.00e+00,0.00e+00,3.58e-13,2.75e+01,1.45e-12,7.03e-14,0.00e+00,1.12e+00,3.47e-01,2.41e-16,2.97e-13,0.00e+00,6.67e-02,4.33e-01,0.00e+00
