Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Avg_Pre,Max_Cal,Avg_Cal,Max_Raw_Pre,Avg_Raw_Pre,Max_STD_Raw_Pre,Avg_STD_Raw_Pre,W0_std,W1_std,W2_std,W3_std,W4_std,W0_dif,W1_dif,W2_dif,W3_dif,W4_dif,RMSE_dif,MaxRSE_dif,Cause_no
20240504023630-20240504104806,20240426000000-20240429000000,2024-05-04 10:46:06,VALCCG:D10_L02:PRES,2.10e+00,1.26e-01,1.00e+03,2.969e+00,1.31e+01,9.14e-01,1.25e+00,4.39e-01,3.20e-06,2.22e-07,1.38e-06,1.39e-07,4.30e-01,2.07e-02,5.45e-01,2.73e-01,0.00e+00,1.44e+01,2.56e-01,9.34e-15,4.06e-01,0.00e+00,6.01e-01,4.09e+00,0.00e+00
20240504023630-20240504104806,20240426000000-20240429000000,2024-05-04 10:46:06,VALCCG:D10_L03:PRES,2.04e+00,1.46e-01,1.00e+03,3.758e+00,1.49e+01,9.06e-01,1.33e+00,4.55e-01,4.24e-06,2.59e-07,1.81e-06,1.56e-07,3.97e-01,1.73e-02,6.60e-01,2.77e-01,0.00e+00,1.52e+01,3.15e-01,1.64e-12,4.48e-01,0.00e+00,3.72e-01,2.39e+00,0.00e+00
20240504143000-20240504172743,20240426000000-20240429000000,2024-05-04 17:25:43,VALCCG:D10_L07:PRES,1.31e+00,2.62e-02,1.00e+03,1.675e-01,1.02e+01,7.95e-01,1.02e+00,4.81e-01,2.25e-06,1.76e-07,3.89e-07,1.55e-07,4.37e-01,1.63e-02,2.98e-01,2.89e-01,0.00e+00,7.22e+00,2.33e-01,3.40e-07,5.09e-01,0.00e+00,7.86e-01,5.17e+00,0.00e+00
20240504213200-20240505032941,20240427000000-20240430000000,2024-05-05 03:27:41,VALCCG:D07_L00:PRES,6.30e-01,5.80e-02,1.00e+03,1.027e+00,1.67e+00,9.02e-01,1.01e+00,2.87e-01,2.13e-07,1.15e-07,5.89e-07,1.59e-07,1.98e-01,1.17e-03,7.16e-01,9.43e-02,0.00e+00,1.03e+00,1.67e-03,4.69e-02,5.17e-02,0.00e+00,1.09e-01,6.52e-01,0.00e+00
20240504213000-20240505052745,20240427000000-20240430000000,2024-05-05 05:25:45,VALCCG:D04_L06:PRES,1.18e+00,1.03e-01,1.00e+03,2.966e+00,9.50e+00,7.67e-01,1.07e+00,4.88e-01,2.10e-06,1.69e-07,9.87e-07,1.30e-07,4.41e-01,2.28e-02,2.98e-01,3.34e-01,0.00e+00,6.00e+00,1.85e-01,1.17e-07,4.78e-01,0.00e+00,7.49e-01,4.88e+00,0.00e+00
20240504213000-20240505052745,20240427000000-20240430000000,2024-05-05 05:25:45,VALCCG:D04_L07:PRES,1.56e+00,9.35e-02,1.00e+03,3.121e+00,1.00e+01,1.02e+00,1.12e+00,4.60e-01,3.79e-06,3.87e-07,2.04e-06,2.39e-07,4.48e-01,2.40e-02,3.67e-01,3.07e-01,0.00e+00,9.52e+00,2.06e-01,2.70e-15,6.03e-01,0.00e+00,4.65e-01,3.10e+00,0.00e+00
20240504213000-20240505072310,20240427000000-20240430000000,2024-05-05 07:21:10,VALCCG:D04_L06:PRES,1.18e+00,1.03e-01,1.00e+03,2.966e+00,9.50e+00,7.67e-01,1.07e+00,4.88e-01,2.10e-06,1.69e-07,9.87e-07,1.30e-07,4.41e-01,2.28e-02,2.98e-01,3.34e-01,0.00e+00,6.00e+00,1.85e-01,1.17e-07,4.78e-01,0.00e+00,7.49e-01,4.88e+00,0.00e+00
20240504213000-20240505072310,20240427000000-20240430000000,2024-05-05 07:21:10,VALCCG:D04_L07:PRES,1.56e+00,9.35e-02,1.00e+03,3.121e+00,1.00e+01,1.02e+00,1.12e+00,4.60e-01,3.79e-06,3.87e-07,2.04e-06,2.39e-07,4.48e-01,2.40e-02,3.67e-01,3.07e-01,0.00e+00,9.52e+00,2.06e-01,2.70e-15,6.03e-01,0.00e+00,4.65e-01,3.10e+00,0.00e+00
20240504213000-20240505090309,20240427000000-20240430000000,2024-05-05 09:01:09,VALCCG:D04_L06:PRES,1.18e+00,1.03e-01,1.00e+03,2.966e+00,9.50e+00,7.67e-01,1.07e+00,4.88e-01,2.10e-06,1.69e-07,9.87e-07,1.30e-07,4.41e-01,2.28e-02,2.98e-01,3.34e-01,0.00e+00,6.00e+00,1.85e-01,1.17e-07,4.78e-01,0.00e+00,7.49e-01,4.88e+00,0.00e+00
20240504213000-20240505090309,20240427000000-20240430000000,2024-05-05 09:01:09,VALCCG:D04_L07:PRES,1.56e+00,9.35e-02,1.00e+03,3.121e+00,1.00e+01,1.02e+00,1.12e+00,4.60e-01,3.79e-06,3.87e-07,2.04e-06,2.39e-07,4.48e-01,2.40e-02,3.67e-01,3.07e-01,0.00e+00,9.52e+00,2.06e-01,2.70e-15,6.03e-01,0.00e+00,4.65e-01,3.10e+00,0.00e+00
20240505174500-20240506011529,20240428000000-20240501000000,2024-05-06 01:13:29,VALCCG:D04_L05:PRES,1.52e+00,4.09e-02,1.00e+03,2.102e-01,9.89e+00,7.55e-01,1.05e+00,4.56e-01,9.40e-07,7.18e-08,1.46e-07,5.22e-08,4.92e-01,2.58e-02,2.69e-01,2.87e-01,0.00e+00,6.29e+00,1.48e-01,1.15e-14,3.45e-01,0.00e+00,1.07e+00,4.86e+00,0.00e+00
20240505174500-20240506011529,20240428000000-20240501000000,2024-05-06 01:13:29,VALCCG:D04_L06:PRES,6.86e+00,1.06e-01,1.00e+03,2.964e+00,3.43e+01,3.98e+00,1.07e+00,5.00e-01,7.58e-06,8.79e-07,9.87e-07,1.27e-07,4.46e-01,2.37e-02,2.94e-01,3.34e-01,0.00e+00,3.41e+01,1.72e-01,4.47e-14,2.02e+00,0.00e+00,1.06e+00,5.28e+00,0.00e+00
20240506070430-20240506101717,20240428000000-20240501000000,2024-05-06 10:15:17,VALCCG:D04_L06:PRES,1.05e+00,1.06e-01,1.00e+03,2.964e+00,8.44e+00,7.12e-01,1.07e+00,4.87e-01,1.88e-06,1.58e-07,9.87e-07,1.27e-07,4.46e-01,2.37e-02,2.94e-01,3.34e-01,0.00e+00,4.69e+00,1.67e-01,2.41e-12,4.62e-01,0.00e+00,7.59e-01,4.62e+00,0.00e+00
20240506070430-20240506101717,20240428000000-20240501000000,2024-05-06 10:15:17,VALCCG:D04_L07:PRES,9.07e-01,9.65e-02,1.00e+03,3.114e+00,7.34e+00,6.97e-01,1.13e+00,4.63e-01,2.69e-06,2.56e-07,2.04e-06,2.34e-07,4.55e-01,2.50e-02,3.63e-01,3.10e-01,0.00e+00,5.16e+00,2.05e-01,3.01e-07,4.65e-01,0.00e+00,5.24e-01,3.46e+00,0.00e+00
20240506121630-20240506134312,20240428000000-20240501000000,2024-05-06 13:41:12,VALCCG:D12_L23:PRES,5.56e+00,1.48e-01,1.00e+03,1.072e+00,9.25e+00,5.43e+00,1.07e+00,8.94e-02,1.63e-07,9.57e-08,3.10e-07,1.02e-08,1.05e+00,1.27e-01,2.82e-13,2.06e-02,0.00e+00,5.66e+00,6.25e-04,1.77e-06,3.61e-05,0.00e+00,1.42e+00,4.75e+00,0.00e+00
20240506165500-20240506212711,20240428000000-20240501000000,2024-05-06 21:25:11,VALCCG:D05_L22A:PRES,4.52e-01,6.02e-02,1.00e+03,3.268e-01,3.58e+00,7.71e-01,1.08e+00,6.32e-01,2.50e-06,5.39e-07,1.64e-06,6.08e-07,7.07e-01,2.74e-03,3.44e-01,2.66e-02,0.00e+00,1.84e+00,8.59e-02,1.64e-14,6.02e-01,0.00e+00,2.91e-01,1.67e+00,0.00e+00
20240506165500-20240506212711,20240428000000-20240501000000,2024-05-06 21:25:11,VALCCG:D05_L23:PRES,1.15e+00,5.74e-02,1.00e+03,2.575e-01,9.01e+00,8.89e-01,1.02e+00,5.17e-01,3.59e-06,3.54e-07,7.79e-07,2.68e-07,5.10e-01,2.13e-03,4.57e-01,5.36e-02,0.00e+00,4.83e+00,1.24e-01,8.45e-13,5.72e-01,0.00e+00,7.13e-01,4.68e+00,0.00e+00
20240506165500-20240506212711,20240428000000-20240501000000,2024-05-06 21:25:11,VALCCG:D05_L24:PRES,8.83e-01,1.29e-01,1.00e+03,5.287e-01,6.79e+00,9.46e-01,1.08e+00,6.66e-01,1.31e-06,1.82e-07,1.19e-06,2.28e-07,7.29e-01,1.87e-03,3.40e-01,7.08e-03,0.00e+00,2.83e+00,8.59e-02,1.28e-13,6.86e-01,0.00e+00,6.49e-01,4.09e+00,0.00e+00
20240506165500-20240507000121,20240428000000-20240501000000,2024-05-06 23:59:21,VALCCG:D05_L22A:PRES,4.52e-01,6.02e-02,1.00e+03,3.268e-01,3.58e+00,7.71e-01,1.08e+00,6.32e-01,2.50e-06,5.39e-07,1.64e-06,6.08e-07,7.07e-01,2.74e-03,3.44e-01,2.66e-02,0.00e+00,1.84e+00,8.59e-02,1.64e-14,6.02e-01,0.00e+00,2.91e-01,1.67e+00,0.00e+00
20240506165500-20240507000121,20240428000000-20240501000000,2024-05-06 23:59:21,VALCCG:D05_L23:PRES,1.15e+00,5.74e-02,1.00e+03,2.575e-01,9.01e+00,8.89e-01,1.02e+00,5.17e-01,3.59e-06,3.54e-07,7.79e-07,2.68e-07,5.10e-01,2.13e-03,4.57e-01,5.36e-02,0.00e+00,4.83e+00,1.24e-01,8.45e-13,5.72e-01,0.00e+00,7.13e-01,4.68e+00,0.00e+00
20240506165500-20240507000121,20240428000000-20240501000000,2024-05-06 23:59:21,VALCCG:D05_L24:PRES,8.83e-01,1.29e-01,1.00e+03,5.287e-01,6.79e+00,9.46e-01,1.08e+00,6.66e-01,1.31e-06,1.82e-07,1.19e-06,2.28e-07,7.29e-01,1.87e-03,3.40e-01,7.08e-03,0.00e+00,2.83e+00,8.59e-02,1.28e-13,6.86e-01,0.00e+00,6.49e-01,4.09e+00,0.00e+00
20240507060230-20240507103734,20240429000000-20240502000000,2024-05-07 10:35:34,VALCCG:D05_L18:PRES,1.03e+00,7.83e-02,6.01e+02,5.052e-01,6.15e+00,8.07e-01,1.06e+00,4.46e-01,3.54e-07,4.64e-08,2.13e-07,5.21e-08,6.66e-01,1.03e-01,4.20e-06,3.96e-01,0.00e+00,3.81e+00,8.26e-02,2.27e-10,4.59e-01,0.00e+00,7.18e-01,3.33e+00,0.00e+00
20240507060230-20240507121146,20240429000000-20240502000000,2024-05-07 12:09:46,VALCCG:D05_L18:PRES,1.03e+00,7.83e-02,6.01e+02,5.052e-01,6.15e+00,8.07e-01,1.06e+00,4.46e-01,3.54e-07,4.64e-08,2.13e-07,5.21e-08,6.66e-01,1.03e-01,4.20e-06,3.96e-01,0.00e+00,3.81e+00,8.26e-02,2.27e-10,4.59e-01,0.00e+00,7.18e-01,3.33e+00,0.00e+00
20240507060230-20240507125947,20240429000000-20240502000000,2024-05-07 12:57:47,VALCCG:D05_L18:PRES,1.03e+00,7.83e-02,6.01e+02,5.052e-01,6.15e+00,8.07e-01,1.06e+00,4.46e-01,3.54e-07,4.64e-08,2.13e-07,5.21e-08,6.66e-01,1.03e-01,4.20e-06,3.96e-01,0.00e+00,3.81e+00,8.26e-02,2.27e-10,4.59e-01,0.00e+00,7.18e-01,3.33e+00,0.00e+00
20240507060230-20240507134555,20240429000000-20240502000000,2024-05-07 13:43:55,VALCCG:D05_L18:PRES,1.03e+00,7.83e-02,6.01e+02,5.052e-01,6.15e+00,8.07e-01,1.06e+00,4.46e-01,3.54e-07,4.64e-08,2.13e-07,5.21e-08,6.66e-01,1.03e-01,4.20e-06,3.96e-01,0.00e+00,3.81e+00,8.26e-02,2.27e-10,4.59e-01,0.00e+00,7.18e-01,3.33e+00,0.00e+00
20240509093500-20240509152042,20240501000000-20240504000000,2024-05-09 15:18:42,VALCCG:D04_L08:PRES,3.02e-01,4.09e-02,1.15e+03,3.289e-01,2.88e+00,5.65e-01,1.04e+00,5.16e-01,9.26e-07,1.82e-07,3.47e-07,1.27e-07,4.08e-01,1.96e-02,2.73e-01,3.59e-01,0.00e+00,2.05e+00,1.88e-01,1.09e-13,4.78e-01,0.00e+00,1.98e-01,9.93e-01,0.00e+00
20240509232900-20240510035200,20240502000000-20240505000000,2024-05-10 03:50:00,VALCCG:D10_L08:PRES,1.10e+01,9.37e-01,1.15e+03,2.544e+01,8.58e+01,3.73e+00,2.18e+00,6.30e-01,3.52e-05,1.53e-06,1.07e-05,2.27e-07,7.29e-01,4.52e-02,9.79e-01,4.74e-01,0.00e+00,5.60e+01,3.86e-01,2.94e+01,1.08e+00,0.00e+00,6.12e-01,2.91e+00,0.00e+00
20240509232900-20240510035200,20240502000000-20240505000000,2024-05-10 03:50:00,VALCCG:D10_L09:PRES,6.36e-01,5.94e-02,1.15e+03,1.173e+00,5.03e+00,8.58e-01,1.06e+00,6.70e-01,2.95e-06,5.04e-07,1.00e-06,2.99e-07,7.70e-01,2.85e-03,2.61e-01,2.86e-02,0.00e+00,4.55e+00,2.35e-01,9.18e-06,6.94e-01,0.00e+00,1.18e-01,6.61e-01,0.00e+00
20240510195200-20240510203954,20240502000000-20240505000000,2024-05-10 20:37:54,VALCCG:D10_L06:PRES,3.84e+00,3.88e-01,1.18e+03,1.123e+01,2.25e+01,2.21e+00,1.56e+00,4.55e-01,6.58e-06,6.47e-07,3.11e-06,9.65e-08,5.01e-01,3.19e-02,7.71e-01,2.89e-01,0.00e+00,2.10e+01,1.98e-01,8.85e-01,1.13e+00,0.00e+00,5.64e-01,2.21e+00,0.00e+00
20240511003930-20240511052115,20240503000000-20240506000000,2024-05-11 05:19:15,VALCCG:D05_L22A:PRES,1.22e+00,5.89e-02,1.17e+03,2.659e-01,7.99e+00,9.69e-01,1.06e+00,6.53e-01,7.69e-06,9.33e-07,7.57e-07,4.21e-07,7.18e-01,2.37e-03,3.17e-01,2.16e-02,0.00e+00,5.57e+00,1.18e-01,3.12e-12,5.72e-01,0.00e+00,6.47e-01,3.11e+00,0.00e+00
20240511003930-20240511052115,20240503000000-20240506000000,2024-05-11 05:19:15,VALCCG:D05_L23:PRES,3.57e+00,6.66e-02,1.17e+03,2.911e-01,2.11e+01,1.79e+00,1.03e+00,5.58e-01,1.06e-05,8.94e-07,4.21e-07,2.00e-07,5.56e-01,1.72e-03,4.33e-01,4.11e-02,0.00e+00,2.01e+01,1.83e-01,1.83e-10,7.98e-01,0.00e+00,9.58e-01,6.42e+00,0.00e+00
20240511003930-20240511052115,20240503000000-20240506000000,2024-05-11 05:19:15,VALCCG:D05_L24:PRES,1.34e+00,7.57e-02,1.17e+03,2.942e-01,8.98e+00,1.08e+00,1.06e+00,7.07e-01,3.62e-06,4.35e-07,2.27e-07,1.25e-07,7.59e-01,1.55e-03,2.94e-01,6.84e-03,0.00e+00,5.97e+00,1.15e-01,4.35e-12,6.44e-01,0.00e+00,7.06e-01,3.59e+00,0.00e+00
20240511054800-20240511063921,20240503000000-20240506000000,2024-05-11 06:37:21,VALCCG:D10_L08:PRES,2.53e+00,3.07e-02,1.17e+03,2.850e-01,1.65e+01,1.50e+00,1.01e+00,5.80e-01,6.67e-06,6.07e-07,4.46e-07,2.00e-07,4.32e-01,1.55e-02,2.06e-01,3.75e-01,0.00e+00,1.29e+01,1.71e-01,2.16e-11,7.81e-01,0.00e+00,9.91e-01,6.54e+00,0.00e+00
20240512054100-20240512063639,20240504000000-20240507000000,2024-05-12 06:34:39,VALCCG:D10_L08:PRES,2.05e+00,2.49e-02,1.10e+03,2.803e-01,1.41e+01,1.33e+00,1.01e+00,5.60e-01,5.41e-06,5.08e-07,4.46e-07,2.00e-07,4.40e-01,1.61e-02,2.01e-01,3.73e-01,0.00e+00,1.27e+01,2.56e-01,9.91e-01,8.30e-01,0.00e+00,3.45e-01,1.59e+00,0.00e+00
20240513085400-20240513165034,20240505000000-20240508000000,2024-05-13 16:48:34,VALCCG:D10_L05:PRES,7.89e-01,3.32e-02,1.20e+03,1.752e-01,6.56e+00,5.16e-01,1.04e+00,4.10e-01,1.37e-06,1.07e-07,1.82e-07,6.42e-08,4.85e-01,2.11e-02,3.18e-01,2.41e-01,0.00e+00,4.79e+00,2.21e-01,2.23e-07,3.30e-01,0.00e+00,4.86e-01,3.15e+00,0.00e+00
20240513085400-20240513165034,20240505000000-20240508000000,2024-05-13 16:48:34,VALCCG:D10_L06:PRES,7.97e-01,3.02e-02,1.20e+03,1.869e-01,5.56e+00,5.52e-01,1.03e+00,4.08e-01,1.56e-06,1.54e-07,2.47e-07,8.66e-08,4.57e-01,1.84e-02,3.48e-01,2.30e-01,0.00e+00,5.79e+00,3.11e-01,1.58e-13,3.79e-01,0.00e+00,3.41e-01,2.06e+00,0.00e+00
20240514131500-20240514142041,20240506000000-20240509000000,2024-05-14 14:18:41,VALCCG:D10_L05:PRES,1.20e+00,3.18e-02,1.25e+03,1.709e-01,1.02e+01,6.00e-01,1.04e+00,4.17e-01,2.27e-06,1.34e-07,1.82e-07,6.13e-08,4.87e-01,2.18e-02,3.12e-01,2.46e-01,0.00e+00,9.93e+00,5.39e-01,8.69e-15,3.82e-01,0.00e+00,2.39e-01,7.09e-01,0.00e+00
20240514181400-20240514214511,20240506000000-20240509000000,2024-05-14 21:43:11,VALCCG:D10_L05:PRES,7.84e-01,3.18e-02,1.25e+03,1.709e-01,6.43e+00,5.48e-01,1.04e+00,4.17e-01,1.48e-06,1.26e-07,1.82e-07,6.13e-08,4.87e-01,2.18e-02,3.12e-01,2.46e-01,0.00e+00,4.69e+00,2.29e-01,9.64e-13,3.67e-01,0.00e+00,4.85e-01,3.09e+00,0.00e+00
20240514181400-20240514214511,20240506000000-20240509000000,2024-05-14 21:43:11,VALCCG:D10_L06:PRES,8.11e-01,2.92e-02,1.25e+03,1.821e-01,5.64e+00,5.78e-01,1.04e+00,4.17e-01,1.75e-06,1.80e-07,2.47e-07,8.31e-08,4.57e-01,1.87e-02,3.47e-01,2.35e-01,0.00e+00,5.89e+00,3.28e-01,1.22e-11,4.00e-01,0.00e+00,3.44e-01,2.00e+00,0.00e+00
20240514214530-20240515000036,20240506000000-20240509000000,2024-05-14 23:58:36,VALCCG:D10_L05:PRES,6.24e-01,3.18e-02,1.25e+03,1.709e-01,5.26e+00,5.02e-01,1.04e+00,4.11e-01,1.22e-06,1.16e-07,1.82e-07,6.13e-08,4.87e-01,2.18e-02,3.12e-01,2.46e-01,0.00e+00,3.13e+00,1.64e-01,2.59e-14,3.46e-01,0.00e+00,4.66e-01,2.66e+00,0.00e+00
20240514214530-20240515000036,20240506000000-20240509000000,2024-05-14 23:58:36,VALCCG:D10_L06:PRES,6.40e-01,2.92e-02,1.25e+03,1.821e-01,5.67e+00,5.14e-01,1.04e+00,4.11e-01,1.80e-06,1.63e-07,2.47e-07,8.31e-08,4.57e-01,1.87e-02,3.47e-01,2.35e-01,0.00e+00,3.58e+00,2.07e-01,1.59e-07,3.68e-01,0.00e+00,4.51e-01,2.94e+00,0.00e+00
20240516000000-20240516055740,20240508000000-20240511000000,2024-05-16 05:55:40,VALCCG:D02_L20:PRES,6.50e-01,2.37e-01,5.05e+01,9.689e-01,1.32e+00,1.04e+00,9.69e-01,3.93e-01,1.41e-07,1.11e-07,3.81e-08,1.45e-08,6.37e-01,4.23e-02,4.96e-03,3.27e-01,0.00e+00,1.11e+00,5.84e-04,2.29e-12,1.63e-03,0.00e+00,6.15e-02,2.21e-01,0.00e+00
20240515234430-20240516092006,20240508000000-20240511000000,2024-05-16 09:18:06,VALCCG:D05_L22A:PRES,6.60e-01,5.67e-02,5.05e+01,4.497e-01,2.47e+00,1.14e+00,1.07e+00,6.32e-01,2.37e-07,1.10e-07,1.10e-06,4.96e-07,7.00e-01,2.38e-03,3.47e-01,2.16e-02,0.00e+00,1.05e+00,2.74e-12,1.95e-13,9.84e-02,0.00e+00,3.97e-01,1.32e+00,0.00e+00
20240515234430-20240516092006,20240508000000-20240511000000,2024-05-16 09:18:06,VALCCG:D05_L23:PRES,1.03e+00,7.25e-02,5.05e+01,6.527e-01,3.33e+00,1.34e+00,1.04e+00,5.33e-01,2.24e-07,9.03e-08,6.93e-07,2.43e-07,5.30e-01,1.64e-03,4.72e-01,3.87e-02,0.00e+00,1.08e+00,1.58e-16,1.29e-11,2.62e-01,0.00e+00,6.19e-01,1.98e+00,0.00e+00
20240516111930-20240516200728,20240508000000-20240511000000,2024-05-16 20:05:28,VALCCG:D10_L17:PRES,3.03e-01,3.59e-02,5.02e+01,1.206e-01,2.14e+00,1.04e+00,1.02e+00,8.34e-01,2.79e-07,1.35e-07,2.34e-07,1.78e-07,8.27e-01,4.11e-04,1.78e-01,1.87e-02,0.00e+00,1.03e+00,1.17e-12,1.43e-14,5.11e-13,0.00e+00,2.23e-01,1.10e+00,0.00e+00
20240515151300-20240516211042,20240508000000-20240511000000,2024-05-16 21:08:42,VALCCG:D05_L18:PRES,5.09e-01,7.50e-02,4.01e+02,4.959e-01,2.45e+00,3.84e-01,1.13e+00,4.71e-01,1.16e-07,1.81e-08,1.45e-07,5.89e-08,4.92e-01,2.10e-03,6.26e-01,1.37e-02,0.00e+00,1.98e+00,4.71e-02,3.91e-07,6.11e-02,0.00e+00,2.77e-01,9.94e-01,0.00e+00
20240516211900-20240516224219,20240508000000-20240511000000,2024-05-16 22:40:19,VALCCG:D05_L18:PRES,5.93e-01,7.50e-02,4.01e+02,4.959e-01,3.11e+00,6.07e-01,1.13e+00,4.75e-01,1.36e-07,2.66e-08,1.45e-07,5.89e-08,4.92e-01,2.10e-03,6.26e-01,1.37e-02,0.00e+00,1.97e+00,5.09e-02,2.08e-13,2.95e-01,0.00e+00,3.94e-01,1.51e+00,0.00e+00
20240516224230-20240517034515,20240509000000-20240512000000,2024-05-17 03:43:15,VALCCG:D04_L03:PRES,1.87e+00,5.02e-02,6.01e+02,2.806e-01,1.10e+01,5.48e-01,1.05e+00,4.30e-01,3.47e-07,1.74e-08,1.00e-07,3.69e-08,5.48e-01,2.63e-02,2.42e-01,2.64e-01,0.00e+00,7.38e+00,9.38e-02,6.02e-11,4.97e-12,0.00e+00,1.26e+00,5.89e+00,0.00e+00
20240516224230-20240517034515,20240509000000-20240512000000,2024-05-17 03:43:15,VALCCG:D04_L04:PRES,1.66e+00,4.00e-02,6.01e+02,1.624e-01,1.01e+01,5.82e-01,1.05e+00,4.39e-01,4.43e-07,2.55e-08,1.24e-07,4.65e-08,5.18e-01,2.70e-02,2.45e-01,2.84e-01,0.00e+00,6.94e+00,1.10e-01,4.21e-14,5.76e-02,0.00e+00,1.09e+00,5.58e+00,0.00e+00
20240517034730-20240517094515,20240509000000-20240512000000,2024-05-17 09:43:15,VALCCG:D07_L02:PRES,9.63e-01,7.86e-02,1.00e+03,1.254e+00,3.99e+00,1.08e+00,1.02e+00,2.66e-01,1.85e-07,5.04e-08,4.52e-07,1.12e-07,1.84e-01,1.06e-03,7.56e-01,8.24e-02,0.00e+00,1.45e+00,3.87e-03,1.63e-14,1.37e-01,0.00e+00,4.41e-01,2.54e+00,0.00e+00
20240517034730-20240517094515,20240509000000-20240512000000,2024-05-17 09:43:15,VALCCG:D08_L16X:PRES,8.14e-01,4.30e-02,1.00e+03,3.705e-01,1.34e+00,1.14e+00,9.69e-01,3.25e-01,2.12e-07,1.80e-07,7.63e-07,2.41e-07,1.81e-01,1.53e-15,6.62e-01,1.26e-01,0.00e+00,1.19e+00,4.25e-04,1.51e-01,1.44e-09,0.00e+00,1.86e-02,1.06e-01,0.00e+00
20240517034530-20240517105840,20240509000000-20240512000000,2024-05-17 10:56:40,VALCCG:D07_L20:PRES,8.54e-01,5.33e-02,1.00e+03,2.620e-01,5.97e+00,8.60e-01,1.08e+00,5.30e-01,7.52e-07,1.08e-07,2.77e-07,1.26e-07,5.59e-01,2.63e-03,4.87e-01,3.75e-02,0.00e+00,3.99e+00,1.58e-01,6.47e-12,6.46e-01,0.00e+00,5.07e-01,2.41e+00,0.00e+00
20240517140800-20240517143142,20240509000000-20240512000000,2024-05-17 14:29:42,VALCCG:D05_L24:PRES,1.70e+00,2.55e-01,9.99e+02,8.049e+00,1.25e+01,1.12e+00,1.27e+00,6.84e-01,1.55e-06,1.40e-07,3.62e-06,2.20e-07,7.54e-01,2.20e-03,5.04e-01,7.91e-03,0.00e+00,7.23e+00,1.27e-01,6.01e-12,6.52e-01,0.00e+00,1.08e+00,6.23e+00,0.00e+00
20240517171300-20240517172710,20240509000000-20240512000000,2024-05-17 17:25:10,VALCCG:D05_L18:PRES,1.40e+00,7.08e-02,4.96e+02,5.002e-01,7.89e+00,7.82e-01,1.13e+00,4.67e-01,3.80e-07,3.77e-08,1.48e-07,6.06e-08,4.92e-01,2.27e-03,6.21e-01,1.69e-02,0.00e+00,3.94e+00,6.09e-02,2.59e-09,2.92e-01,0.00e+00,1.08e+00,5.01e+00,0.00e+00
20240518175300-20240518235036,20240510000000-20240513000000,2024-05-18 23:48:36,VALCCG:D07_L00:PRES,8.65e-01,5.52e-02,1.25e+03,4.674e-01,4.77e+00,9.12e-01,1.02e+00,2.72e-01,3.51e-07,6.70e-08,5.81e-07,1.49e-07,1.94e-01,1.50e-03,7.38e-01,8.78e-02,0.00e+00,9.06e-01,9.35e-12,1.74e-01,1.01e-03,0.00e+00,5.77e-01,3.87e+00,0.00e+00
20240518175300-20240518235036,20240510000000-20240513000000,2024-05-18 23:48:36,VALCCG:D07_L02:PRES,8.51e-01,6.21e-02,1.25e+03,6.403e-01,4.23e+00,9.17e-01,1.04e+00,2.52e-01,2.31e-07,5.02e-08,4.35e-07,1.07e-07,1.86e-01,1.80e-03,7.72e-01,7.87e-02,0.00e+00,8.95e-01,6.74e-16,2.30e-01,1.51e-02,0.00e+00,5.27e-01,3.32e+00,0.00e+00
20240519072630-20240519092327,20240511000000-20240514000000,2024-05-19 09:21:27,VALCCG:D10_L07:PRES,1.62e+00,7.43e-02,1.25e+03,1.780e+00,1.21e+01,1.05e+00,1.06e+00,4.93e-01,3.08e-06,2.69e-07,6.32e-07,1.04e-07,4.82e-01,2.34e-02,2.65e-01,3.17e-01,0.00e+00,6.42e+00,4.33e-01,5.33e+00,6.04e-01,0.00e+00,3.44e-01,1.32e+00,0.00e+00
20240519104700-20240519140012,20240511000000-20240514000000,2024-05-19 13:58:12,VALCCG:D10_L04:PRES,1.10e+00,4.42e-02,1.25e+03,9.292e-01,8.83e+00,9.16e-01,1.04e+00,4.51e-01,2.97e-06,3.08e-07,4.69e-07,1.29e-07,4.40e-01,1.91e-02,3.27e-01,2.76e-01,0.00e+00,7.90e-01,7.89e-03,7.98e+00,6.51e-02,0.00e+00,1.70e-01,1.02e+00,0.00e+00
20240519145330-20240519154935,20240511000000-20240514000000,2024-05-19 15:47:35,VALCCG:D10_L06:PRES,1.04e+00,1.64e-01,1.25e+03,4.678e+00,8.40e+00,6.29e-01,1.25e+00,4.01e-01,2.83e-06,2.12e-07,1.56e-06,1.06e-07,4.77e-01,2.09e-02,5.54e-01,2.23e-01,0.00e+00,8.35e+00,3.65e-01,2.14e-07,4.05e-01,0.00e+00,2.65e-01,1.43e+00,0.00e+00
20240519175330-20240519211424,20240511000000-20240514000000,2024-05-19 21:12:24,VALCCG:D04_L05:PRES,3.03e+00,8.50e-02,1.25e+03,6.492e-01,1.80e+01,1.22e+00,1.05e+00,3.90e-01,2.19e-06,1.49e-07,1.17e-07,3.81e-08,5.93e-01,3.21e-02,2.28e-01,2.28e-01,0.00e+00,1.94e+01,2.71e-01,4.66e-15,4.75e-01,0.00e+00,7.72e-01,4.89e+00,0.00e+00
